LOCATION,BEDROOMS,BATHROOMS,SIZE_SQM,PRICE_KSH,SATELLITE_TOWN
Kitengela,2,1,69.31936420240501,14003108.0,1
Thika,1,1,123.70408058761781,24116625.0,1
Kitengela,2,2,130.39185856252485,29987637.0,1
Rongai,2,2,20.0,13866969.0,1
Kitengela,4,2,147.3087828569711,35600790.0,1
Kitengela,3,2,166.3637026751636,29153126.0,1
Karen,3,3,115.36288575202228,89217560.0,0
Ruiru,3,2,262.4679769970395,20111289.0,1
Kilimani,1,1,79.02389362108883,51527657.0,0
Westlands,3,3,98.33477019678783,45521136.0,0
Thika,2,2,96.29598563236743,15435800.0,1
Syokimau,3,4,115.42874332253895,26186490.0,1
Athi River,2,1,100.27651122202253,25346493.0,1
Kileleshwa,5,4,35.5913673237077,49844803.0,0
Kilimani,2,1,87.20710222581147,56948958.0,0
Westlands,2,1,114.14275825355543,62558406.0,0
Ruiru,4,1,193.71432492371986,27181799.0,1
Syokimau,1,3,252.1345964023748,40589941.0,1
Ruiru,3,3,200.12843387103928,35050276.0,1
Ruiru,3,2,73.47725821964362,22747164.0,1
Lavington,3,4,78.25142336243007,44445508.0,0
Ruiru,5,2,110.44028534943894,26617864.0,1
Kitengela,5,2,227.07353333121517,36119656.0,1
Ngong,1,3,110.0745568690864,19646757.0,1
Ruiru,3,1,40.349550567754164,19476713.0,1
Syokimau,3,2,89.9293717828179,30679197.0,1
Rongai,3,4,165.423360109165,31263284.0,1
Parklands,1,4,161.3964166137652,38085184.0,0
Kilimani,3,4,107.98700001050064,57180680.0,0
Lavington,5,4,161.00488041360182,50761019.0,0
Kitengela,4,1,20.0,22546682.0,1
Kileleshwa,2,3,126.22975410196186,46768644.0,0
Kitengela,1,2,171.6411252821178,26364784.0,1
Embakasi,2,4,70.02820349072789,26950862.0,0
Kitengela,3,2,69.81968781022272,12393336.0,1
Ruiru,3,2,20.0,23578524.0,1
Syokimau,2,2,215.39373568864164,20794359.0,1
Kileleshwa,1,2,76.79076137870601,28221592.0,0
Westlands,2,1,134.46259667172671,36443846.0,0
Kilimani,2,3,156.23502248900246,36259239.0,0
Kilimani,4,3,210.72407694848718,45879034.0,0
Kilimani,3,1,110.76613356086189,40656145.0,0
Kilimani,2,3,87.63421237329489,48012334.0,0
Syokimau,2,2,130.3840589142332,29787667.0,1
Kilimani,1,2,197.04481659253722,28728428.0,0
Ruiru,5,1,109.78964811595297,31505733.0,1
Karen,2,3,62.70785510495542,54390214.0,0
Kitengela,2,3,27.55453150107826,19972925.0,1
Athi River,2,2,46.722156923686484,21076293.0,1
Kilimani,3,2,171.8634898443999,49923698.0,0
Kilimani,3,1,100.7625314215913,51348893.0,0
Westlands,3,2,83.54874540475737,33345212.0,0
Kilimani,2,1,77.04196660896346,39807062.0,0
Kileleshwa,2,1,125.1027516120109,53700460.0,0
Kilimani,1,2,105.63269437406497,53619719.0,0
Kilimani,3,4,103.61207137684485,52284678.0,0
Kilimani,1,2,200.95943566864435,51545591.0,0
Kitengela,2,1,212.28097691169802,40745062.0,1
Kileleshwa,4,2,23.39869962546021,54194331.0,0
Ruiru,4,3,139.65556386857745,30182926.0,1
Kitengela,2,3,73.38827408271646,19080234.0,1
Athi River,2,3,105.10493316833438,22944045.0,1
Westlands,1,2,138.55670310760166,78421087.0,0
Ngong,3,3,107.23680498414484,17744551.0,1
Syokimau,3,1,133.827592837658,27350134.0,1
Kilimani,1,2,160.37821236191505,31940616.0,0
Karen,2,2,137.6746080324192,56253231.0,0
Lavington,3,2,81.18982174994258,35360154.0,0
Westlands,4,4,82.24802358178057,49022446.0,0
Kileleshwa,1,3,33.61768220291788,21459669.0,0
Ngong,2,1,68.7647821487569,25209903.0,1
Thika,1,1,237.7241017139117,35325753.0,1
Kilimani,1,2,72.47978555428533,37042919.0,0
Kileleshwa,4,1,48.3972712533708,39327476.0,0
Ruiru,3,2,139.1956717106864,28496995.0,1
Kitengela,3,4,113.37811444248841,28151934.0,1
Syokimau,1,4,108.26440578904648,25715400.0,1
Ruiru,3,2,204.5427579847254,37754791.0,1
Kitengela,2,3,152.9476005335019,34465440.0,1
Thika,2,2,88.20042409779148,18761350.0,1
Westlands,2,1,94.5314449444932,44773934.0,0
Kileleshwa,1,2,89.84480916565889,44843149.0,0
Athi River,3,2,172.48437729481543,20843218.0,1
Karen,2,3,101.51114223281175,32156131.0,0
Kitengela,1,1,20.0,20382632.0,1
Kitengela,1,2,117.10081927593934,26772748.0,1
Kilimani,1,2,27.77843993232426,32415486.0,0
Ruiru,1,4,251.0538361052941,28343227.0,1
Kitengela,2,2,62.05992516916614,19590452.0,1
Kileleshwa,3,3,110.28811407853615,34729735.0,0
Kileleshwa,1,3,135.4921640820682,45860662.0,0
Ruiru,1,1,102.6805103592462,18817939.0,1
Westlands,2,2,102.59817591202844,45573990.0,0
Ruiru,3,3,145.30963716965263,24375928.0,1
Kileleshwa,2,2,211.57295752777674,32312627.0,0
Ruiru,2,4,166.05054490903785,34402211.0,1
Kilimani,2,1,208.71083271441256,43399938.0,0
Karen,2,1,57.202853514389886,52776960.0,0
Syokimau,1,3,139.0417579953217,19172121.0,1
Athi River,3,3,129.31476312349676,22964349.0,1
Ngong,3,4,141.0654775006041,31719813.0,1
Kitengela,2,2,202.57391823813435,45718918.0,1
Kilimani,3,4,106.75265101247676,27115862.0,0
Kitengela,3,3,95.66979800675475,25226326.0,1
Syokimau,1,3,152.03884784511985,30419119.0,1
Thika,2,2,20.0,16658819.0,1
Ruiru,1,2,105.7888770526693,29001279.0,1
Kilimani,1,4,111.94813864287282,34799967.0,0
Kileleshwa,3,2,64.77848302158449,40961672.0,0
Ruiru,4,2,183.42354068139463,29707629.0,1
Syokimau,5,2,56.26558095940295,36462383.0,1
Syokimau,3,2,111.84761709817222,25156970.0,1
Ruiru,1,2,137.5894335193781,24523022.0,1
Embakasi,1,1,201.2070936885671,37529610.0,0
Syokimau,3,3,119.3666139071488,23409414.0,1
Kileleshwa,2,2,176.16921564769262,44410827.0,0
Kilimani,3,2,162.03572383662765,30250608.0,0
Kilimani,3,1,127.40745337014854,35889590.0,0
Kileleshwa,3,1,54.62919550359267,42229773.0,0
Kilimani,3,1,33.92514834573906,33033651.0,0
Kilimani,1,3,126.39032408515119,38155846.0,0
Kileleshwa,3,1,87.43818756584318,44902585.0,0
Kilimani,4,4,175.1556655008775,43993979.0,0
Karen,2,1,164.75139108591466,65492497.0,0
Kilimani,3,1,108.923340333777,46884810.0,0
Kitengela,2,1,50.537224563523836,24489775.0,1
Ruiru,5,1,150.6441329764364,41230573.0,1
Embakasi,1,3,58.923033231890976,26009840.0,0
Kilimani,2,3,74.4921646241481,54566168.0,0
Ruiru,1,2,61.23505570709073,26673687.0,1
South B,3,1,111.68993868360279,31411483.0,0
Rongai,1,1,190.2115400442337,32737682.0,1
Ngong,1,2,119.69754778658827,24724249.0,1
Kileleshwa,2,4,93.40687845433825,36538927.0,0
Kilimani,4,1,28.463104197285347,44785155.0,0
Athi River,1,3,153.12747508379059,30752795.0,1
Lavington,1,2,73.17572364428236,47086624.0,0
Kitengela,3,1,127.0510571494858,38004211.0,1
Syokimau,2,2,98.74688304500157,32790993.0,1
Kileleshwa,4,1,170.29063317596626,51381440.0,0
Thika,1,3,110.56581647828688,17507785.0,1
Kilimani,3,1,116.4644187286169,43694009.0,0
Ruiru,1,3,149.14482884732757,27343614.0,1
Ruiru,1,1,246.41641093579113,36254297.0,1
Kitengela,3,4,173.30681582151325,34010414.0,1
Kileleshwa,2,1,114.68363361908344,42115399.0,0
Kilimani,3,3,120.1918794369173,46605009.0,0
Syokimau,2,3,88.50843238053392,30233097.0,1
Kileleshwa,2,4,63.00025778881829,31598997.0,0
Syokimau,2,2,86.83495277602069,35274317.0,1
Kilimani,5,3,73.67106217728345,27274464.0,0
Kitengela,2,2,159.20210302775314,36098785.0,1
Kitengela,2,1,55.72830852786083,22580492.0,1
Westlands,2,2,199.99263368280265,63626903.0,0
Ruiru,2,1,165.1227830171298,31385052.0,1
Kilimani,2,4,121.23010376206011,47110864.0,0
Westlands,4,1,120.0191166879041,57765308.0,0
Embakasi,2,2,86.5631214231268,31750148.0,0
Ruiru,4,2,136.20506468086586,28783981.0,1
Ngong,1,2,185.28554779251533,32303407.0,1
Kileleshwa,3,2,77.81061226465118,31630061.0,0
Athi River,4,1,27.996474664876175,23374876.0,1
Thika,1,2,162.19309529140463,28724241.0,1
Syokimau,5,1,139.46195845462802,40134362.0,1
Kitengela,2,4,52.78807191352924,24725800.0,1
Ruiru,4,3,75.99651774515291,25612577.0,1
Ruiru,3,4,68.45374355699155,30571702.0,1
Lavington,2,1,76.52806385794506,38825347.0,0
Rongai,1,1,100.57903475752873,29070152.0,1
South B,2,1,104.00716174315517,32638137.0,0
Kilimani,1,1,80.95238069589239,28061987.0,0
Thika,1,1,74.51017083000431,15392892.0,1
Parklands,1,2,106.2729393648371,37134983.0,0
Kilimani,2,1,130.06149209157368,45747605.0,0
Westlands,3,2,101.02220781810932,69070845.0,0
Thika,1,3,189.5200214004781,20580789.0,1
Syokimau,1,2,150.4852628652472,28245442.0,1
Rongai,3,2,24.54924858847825,16335638.0,1
Kilimani,1,2,151.4236659248312,39728806.0,0
Ngong,1,2,156.33263895513494,33843131.0,1
Kileleshwa,1,1,93.91590191254852,29515141.0,0
Kilimani,4,2,30.28814476181067,47505959.0,0
Kilimani,3,2,120.48400556466817,49101558.0,0
Ngong,2,3,119.53748091106536,24856128.0,1
Athi River,3,3,52.70122580800832,25538500.0,1
Kitengela,2,2,32.92684702440387,16624302.0,1
Ruiru,3,2,114.74678721279363,37591367.0,1
Karen,3,1,106.01536847695068,75897370.0,0
Ruiru,3,3,94.96407808065638,27504907.0,1
Ngong,2,2,114.99535591520632,36744030.0,1
Ruiru,1,1,53.83341757078085,20420651.0,1
Ruiru,2,1,93.91076322803315,27753401.0,1
Kitengela,4,1,151.99950183686084,39363129.0,1
Ruiru,2,3,99.00179517892268,23567848.0,1
Thika,3,1,20.0,14835648.0,1
Kitengela,5,2,91.6384633365857,19707556.0,1
Kileleshwa,1,2,55.79049218958838,51246807.0,0
Karen,3,2,136.02817778770384,50344442.0,0
Ruiru,3,3,139.1302442028255,28362280.0,1
Kitengela,5,3,20.47352249483815,19843310.0,1
Lavington,5,2,165.54077823493134,63976814.0,0
Syokimau,3,1,53.268821923286495,22073782.0,1
Kilimani,1,2,213.5509374289411,42542229.0,0
Parklands,3,2,117.07342412996299,42771020.0,0
Syokimau,1,2,45.21639008765027,17917108.0,1
Ruiru,3,2,51.48083575843911,24178485.0,1
Kilimani,4,1,140.88571750724068,61517917.0,0
Ngong,2,2,96.52200660609734,25866826.0,1
Syokimau,3,1,114.20076542291154,29972667.0,1
Kitengela,2,3,216.76681396182235,32163554.0,1
Karen,2,2,78.04535614625549,47862869.0,0
Ngong,2,3,123.5977714617424,35232467.0,1
Kilimani,3,1,205.1906692423832,41677021.0,0
Ruiru,4,2,136.230808527984,32111332.0,1
Kileleshwa,4,3,23.603835878519646,40081536.0,0
Thika,1,1,150.3233407039282,28861488.0,1
Westlands,4,3,50.21982853299335,59214203.0,0
Kitengela,3,2,204.40845172397792,31517292.0,1
Thika,2,2,70.62794370012134,22783088.0,1
Karen,1,2,298.17057046473985,65443495.0,0
Ruiru,2,2,208.0425592996607,17132111.0,1
Rongai,4,2,72.20324582232128,16789103.0,1
Kilimani,3,2,121.20082830009663,40046696.0,0
Rongai,3,2,165.21865689800782,24642832.0,1
Kilimani,2,2,167.01962845360248,35233397.0,0
Ruiru,3,1,146.54017559857184,34298569.0,1
Ngong,1,1,195.12954221796662,27268025.0,1
Kilimani,2,1,112.62186320193783,41757621.0,0
Kileleshwa,3,2,97.99693988543801,30998919.0,0
Thika,1,3,99.18816072452336,21268226.0,1
Thika,3,3,171.50239391832764,13326221.0,1
Syokimau,1,1,141.91086241815876,26696169.0,1
Athi River,3,4,137.4770199414154,27719767.0,1
Kitengela,2,2,167.71405495543092,29759088.0,1
Kileleshwa,2,4,20.0,24738467.0,0
Ruiru,1,3,138.604129432509,27618597.0,1
Kilimani,1,3,133.11413333242294,34166966.0,0
Lavington,4,1,220.12848487804231,46068212.0,0
Syokimau,2,1,28.284721064179976,26776199.0,1
Ruiru,3,1,213.43119794260548,46533818.0,1
Kitengela,5,3,124.52454773547994,31041839.0,1
Parklands,1,2,149.3393718396027,32599021.0,0
Kilimani,2,3,220.5551272565626,50877774.0,0
Syokimau,3,2,153.6456760803344,37038498.0,1
Kitengela,5,3,144.02209736775364,35638366.0,1
Syokimau,4,1,134.5374711481391,49132952.0,1
Westlands,2,1,90.9913119003374,40746767.0,0
Karen,3,2,118.29065252937643,58209990.0,0
Parklands,1,2,77.06923403263508,46305384.0,0
Kitengela,5,2,117.32598603447109,39392130.0,1
Athi River,5,3,20.0,14944618.0,1
Lavington,1,1,145.7423740540529,46755700.0,0
Athi River,2,2,112.69576477298247,31948959.0,1
Kilimani,1,3,99.82777579999414,65478747.0,0
Syokimau,2,1,133.18548503640858,32693330.0,1
Syokimau,3,4,33.98616462207356,23345328.0,1
Ruiru,2,4,235.75619979727696,26169897.0,1
Thika,1,1,113.83395231074402,32039233.0,1
Parklands,2,1,111.24933402166863,44182881.0,0
Lavington,5,2,62.07622739202466,40359954.0,0
Kitengela,3,3,121.43678294695567,26451560.0,1
Kilimani,2,2,203.21759341639682,51148650.0,0
Embakasi,1,2,182.15497256592204,33936688.0,0
Rongai,5,3,171.26626506843337,25474286.0,1
Kilimani,3,1,152.7839371000363,41348708.0,0
Lavington,2,3,98.48744834624341,30742375.0,0
Rongai,1,3,32.99020997779789,21923745.0,1
Kitengela,1,2,107.9376736880019,22264160.0,1
Syokimau,1,3,105.84771212797936,28197895.0,1
Ruiru,2,3,182.92766638027445,38721573.0,1
Westlands,4,1,138.56342654758922,55255636.0,0
Ruiru,2,2,216.7386916742129,31117607.0,1
Ngong,3,2,191.84931240229048,31259580.0,1
Westlands,2,1,92.61026342975426,48232501.0,0
Ruiru,3,4,20.0,29356975.0,1
Ruiru,3,1,203.13451403648887,34686918.0,1
Kitengela,1,2,201.56311339384465,25466560.0,1
Lavington,2,2,38.02730454586643,51892196.0,0
Ruiru,3,1,210.55440118965004,41155738.0,1
Ruiru,1,4,142.92703023555106,19514025.0,1
Thika,2,3,129.6411298875392,31987196.0,1
Kitengela,2,2,216.88699525483963,33094209.0,1
Kileleshwa,5,1,200.6811103938369,52340357.0,0
Kitengela,2,1,159.07985711971224,33581828.0,1
Kilimani,3,2,148.393023948719,41599184.0,0
Kilimani,2,1,156.98365743182154,54598715.0,0
Kitengela,3,2,95.99655396704844,24318001.0,1
Ruiru,2,4,116.69391301606075,18918725.0,1
Lavington,4,2,65.86097072432744,37855661.0,0
Ruiru,2,3,100.01761345566487,28949494.0,1
Syokimau,3,2,98.00196727986402,23029819.0,1
Syokimau,3,2,81.88167782270013,36479799.0,1
Westlands,2,3,128.2047901589078,61162795.0,0
Athi River,1,2,100.56114895796537,28536016.0,1
Kilimani,1,3,150.13408322111843,45104922.0,0
South B,1,1,22.660763202374085,29058138.0,0
Kilimani,4,1,113.19871235356202,35520231.0,0
Ruiru,1,3,127.89309841064974,31051748.0,1
Kilimani,1,2,101.36224560978717,44725904.0,0
Embakasi,3,3,109.65643801144613,33384706.0,0
Kitengela,2,4,24.885239356208558,28417649.0,1
Syokimau,2,1,141.38862628016952,25546431.0,1
Westlands,1,2,158.85635895402424,48195459.0,0
Thika,5,2,149.612237652226,31939370.0,1
Kileleshwa,4,2,182.32362356653098,38301352.0,0
Karen,4,3,132.09177634695013,55443278.0,0
Kileleshwa,2,1,148.72087083905623,46619811.0,0
Kilimani,3,2,129.36544430741114,42976461.0,0
Westlands,1,3,161.25304317554964,62538049.0,0
Kitengela,1,1,25.366221832072682,13794625.0,1
Kitengela,1,3,66.38514192131935,26718863.0,1
Westlands,2,2,215.21397942198547,60869857.0,0
Thika,2,4,20.0,16838451.0,1
Kitengela,2,2,111.58932421047936,20850290.0,1
Kitengela,1,1,190.33649757648408,16360242.0,1
Ruiru,2,2,114.40436006749412,22470768.0,1
Ruiru,3,1,95.69933571295815,32999402.0,1
Kitengela,2,4,127.76530060891803,26092264.0,1
Kilimani,3,1,98.8127891998532,54777362.0,0
Kilimani,1,3,121.85096956541635,37312170.0,0
Rongai,3,2,78.99713780879222,26766164.0,1
Parklands,2,2,186.52046519734344,36252250.0,0
Ruiru,1,1,205.39589526393965,24020800.0,1
Kileleshwa,1,2,111.99658067330265,38262097.0,0
Syokimau,3,2,36.81063475852541,21970410.0,1
Ruiru,3,1,88.56940978119628,18619302.0,1
Westlands,2,4,108.96068039382214,46681476.0,0
Kilimani,2,2,150.3323326141925,46485532.0,0
Athi River,4,2,59.51920660975932,31311655.0,1
Athi River,3,2,73.85026088147096,28725249.0,1
Westlands,2,1,150.64056827152845,62861269.0,0
Kileleshwa,2,4,176.33452992237346,50129467.0,0
Kileleshwa,1,2,82.70435728975895,40138808.0,0
Athi River,3,1,40.00697676294024,16970011.0,1
Westlands,2,2,317.0470920772731,60616420.0,0
Kilimani,5,2,166.9982542253228,56919295.0,0
Ngong,2,2,103.9797742939781,31252693.0,1
Kilimani,2,2,172.1418765318504,53004276.0,0
Athi River,2,1,112.53260221713467,30735922.0,1
Kileleshwa,4,1,172.02941334601118,36982946.0,0
Kilimani,3,3,129.56359186657332,42976561.0,0
Kileleshwa,2,1,125.4763138900544,44818004.0,0
Thika,3,3,113.18508790615269,31000995.0,1
Rongai,2,1,33.157119992214604,19086879.0,1
Rongai,2,3,236.2856939635884,29322671.0,1
Ruiru,1,2,63.50796478393539,25791634.0,1
Athi River,2,2,38.39858542136433,16209301.0,1
Kileleshwa,1,1,107.22840703461796,51354625.0,0
Kileleshwa,4,1,62.3116911893696,33886345.0,0
Karen,2,1,116.89723256638374,33183625.0,0
Westlands,5,1,161.2658309137061,55675162.0,0
Kilimani,2,2,179.7181740317534,62946633.0,0
Kileleshwa,3,2,168.8838432973009,50215724.0,0
Westlands,2,2,101.66207671285918,55306056.0,0
Kilimani,1,3,122.97550965969515,43001785.0,0
Syokimau,2,2,144.47274305384946,28333032.0,1
Ruiru,1,2,20.0,14165871.0,1
Karen,3,2,154.23508200719158,31359063.0,0
Ngong,2,2,32.562042744970114,21437847.0,1
Ruiru,3,2,242.42079593438936,43709403.0,1
Kileleshwa,1,3,95.72909492149827,40921586.0,0
Ruiru,1,1,108.90748936832452,28056559.0,1
Syokimau,2,1,73.81757404572868,33828297.0,1
Kileleshwa,4,2,82.20179808865862,44878970.0,0
Syokimau,3,1,256.44561414859436,35431258.0,1
Ruiru,2,3,176.42218131739787,24939245.0,1
Kitengela,2,3,27.047853291129698,29988208.0,1
Ruiru,1,1,210.25277404111378,33173256.0,1
Kileleshwa,5,1,191.59453650848587,39817383.0,0
Parklands,3,2,103.1272522627027,30367512.0,0
Thika,2,2,138.40181652179027,31165383.0,1
Kilimani,2,1,119.10335523473555,34834983.0,0
Rongai,1,3,238.35479426681593,38954095.0,1
Kitengela,5,2,72.22258866047457,12613672.0,1
Karen,1,2,128.76063658654363,67999909.0,0
Ngong,3,1,94.31128014043172,27671029.0,1
Ruiru,1,3,34.017575722928754,21703739.0,1
Westlands,3,1,251.49829530329922,55072059.0,0
Kileleshwa,3,3,49.10600525385526,53686090.0,0
Kitengela,3,2,133.20775124926655,32142597.0,1
Syokimau,3,2,20.0,20074302.0,1
Kileleshwa,4,3,96.0557676454144,28087960.0,0
Kilimani,1,3,145.31812928600743,45317821.0,0
Rongai,2,2,70.51596122985823,21521186.0,1
Embakasi,1,1,155.2081110441393,20366014.0,0
Kitengela,5,3,103.85753448671505,29363918.0,1
Kilimani,2,2,189.6049507439168,42030135.0,0
Kileleshwa,3,1,201.7056548004134,46671838.0,0
Westlands,3,4,84.7953143561993,55816035.0,0
Lavington,1,1,124.6039715635774,59381668.0,0
Kilimani,1,1,131.00725358833395,50875963.0,0
Syokimau,2,1,157.1609577260819,25549885.0,1
Kileleshwa,2,2,120.86291977465595,44071433.0,0
Kitengela,1,2,131.41265756057052,25387059.0,1
Athi River,1,2,105.39561151229283,16703323.0,1
Rongai,4,2,126.9143920183211,29523712.0,1
Kileleshwa,5,2,197.87641161210794,67735448.0,0
Westlands,2,2,158.76499447271127,51268600.0,0
Kilimani,2,1,162.07533836660213,31404201.0,0
Lavington,1,4,163.3842194481347,47957787.0,0
Karen,3,1,110.77147332713787,41678376.0,0
Syokimau,3,4,139.12962261477182,35716958.0,1
Syokimau,1,1,54.88957929985533,25684521.0,1
Athi River,1,3,196.12845937901741,26373034.0,1
Kilimani,3,1,20.0,37817569.0,0
Lavington,3,1,114.77109645987449,46190979.0,0
Ruiru,1,3,188.45375862901645,28970552.0,1
Ruiru,3,3,38.1679239822395,20638592.0,1
Kitengela,2,2,143.98679505701108,19650146.0,1
Westlands,2,3,79.1540132052584,57651837.0,0
Kilimani,3,2,97.87180408866789,40971723.0,0
Thika,3,3,176.75645763836627,29284550.0,1
Kilimani,2,2,131.88341555310902,47138553.0,0
Syokimau,4,2,20.0,27674506.0,1
Kileleshwa,2,2,61.4144676161041,29133103.0,0
Ruiru,3,2,178.52014409332557,20893014.0,1
Kileleshwa,2,3,146.93656309157984,37360975.0,0
Ruiru,4,1,224.88813435145707,38033730.0,1
Athi River,4,1,220.95885564079782,28236493.0,1
Kileleshwa,1,2,99.46529219119249,35742267.0,0
Kitengela,4,2,270.1942683041693,52043117.0,1
Kitengela,3,1,121.46878019111465,17396502.0,1
Athi River,3,2,62.239887935458476,20046422.0,1
Parklands,1,4,81.98160804536536,49102552.0,0
Thika,3,1,20.0,20317145.0,1
Kileleshwa,4,2,216.42114049495686,41927668.0,0
Westlands,2,3,215.6857193426318,66356566.0,0
Kileleshwa,5,2,59.069553671200744,42922422.0,0
Syokimau,1,4,106.32694269708564,24017937.0,1
Westlands,1,3,125.73645264675466,49625362.0,0
Kitengela,2,2,62.37881687147318,20075985.0,1
Syokimau,2,2,20.0,18319541.0,1
Ruiru,3,2,107.37854377338529,27235762.0,1
Thika,1,2,100.7352342324452,17182041.0,1
Kilimani,5,3,96.6953255406735,47435999.0,0
Westlands,1,2,133.36296375605787,51582369.0,0
Thika,1,1,205.77117951155952,31359011.0,1
Kitengela,1,1,101.81443681849643,28912434.0,1
Athi River,2,1,130.22657992328178,23441153.0,1
Ruiru,4,1,163.61223142469618,35394905.0,1
Kileleshwa,3,3,153.24857559076491,48512635.0,0
Ngong,3,2,83.13458853312949,26273316.0,1
Ngong,1,2,125.78262738684215,21507946.0,1
Athi River,2,2,152.8523892101432,21164535.0,1
Kileleshwa,2,3,52.298919749353345,41391500.0,0
Syokimau,2,2,195.8123406477905,20938174.0,1
Ruiru,1,3,205.89533431284667,28198724.0,1
Kilimani,3,2,76.63318467333038,21201045.0,0
Lavington,2,4,131.6202011008901,34863534.0,0
Kilimani,3,2,158.5366954002619,39106897.0,0
South B,2,1,87.26315062027484,39461849.0,0
Ruiru,1,2,148.89683074128567,30653033.0,1
Kilimani,3,2,129.79533757752992,40894701.0,0
Kitengela,1,1,31.92490934167195,23027764.0,1
Karen,4,2,147.54967895871349,68740923.0,0
Thika,3,2,53.991455023737856,21486234.0,1
Ngong,1,1,176.35217109972282,19030904.0,1
Athi River,5,4,79.72733549196667,26343415.0,1
Athi River,2,2,110.3228739803313,24036154.0,1
Rongai,1,3,202.33673480679448,20056029.0,1
Kileleshwa,3,2,149.7828987917307,47218359.0,0
Kitengela,2,2,55.231564825527286,24035370.0,1
Kileleshwa,3,2,59.10500575205498,42967104.0,0
Embakasi,3,2,84.04183268257648,30303226.0,0
Parklands,5,4,143.67864500139996,51206383.0,0
Westlands,2,1,141.4979888959661,48278932.0,0
Athi River,2,3,69.41386172022786,23377543.0,1
Lavington,3,4,49.967430863138446,41418838.0,0
Kilimani,1,2,136.89500430515005,38277755.0,0
Kitengela,2,4,109.08839605259028,32267293.0,1
Lavington,2,2,249.43295324686426,31614911.0,0
Westlands,1,4,122.19621939378473,55958286.0,0
Athi River,2,3,228.85516966201646,26664563.0,1
Kileleshwa,4,1,49.7769841137396,34415212.0,0
Lavington,4,4,25.607223626297568,47649225.0,0
South B,1,2,52.79489204846793,20458375.0,0
Parklands,1,2,191.34778688720797,34365001.0,0
Kitengela,2,2,225.36609538161204,25958073.0,1
Rongai,4,1,73.06923276284196,23561814.0,1
Rongai,1,2,92.36603821442654,17721897.0,1
Ruiru,3,3,49.86114538725002,32996427.0,1
Rongai,1,1,20.0,23789557.0,1
Westlands,3,1,163.1047018665978,31361526.0,0
Syokimau,2,1,133.38121817772978,31790105.0,1
